,group,0,1
142586,9,5.864106655,-15.12262535
142587,8,-35.08112717,4.55616951
142588,5,-27.16343689,-4.555601597
142589,8,-27.90001678,7.137172699
142591,5,-39.28793716,-19.48749924
142593,6,-19.72712708,-18.59857368
142594,1,-9.355543137,19.92193985
142595,7,18.71621704,6.11661768
142596,9,1.353738666,-11.81472015
142597,6,-21.88930321,-36.65410614
142600,6,-24.68758965,-24.56675911
142603,5,-30.30498314,-11.55961037
142604,3,32.78818893,3.075216532
142605,8,-38.55260468,16.45569992
142606,2,7.674133301,1.700882196
142607,0,-4.041903496,28.59827423
142608,0,1.581694245,15.17668343
142609,3,31.4767189,8.778053284
142611,1,-21.85139656,19.07904243
142612,0,2.58728981,39.0412941
142613,0,0.60880053,33.87997818
142614,0,6.389141083,35.78567886
142615,0,10.3915062,22.05797005
142616,3,43.0837059,-2.677413225
142617,7,19.66777039,20.24353027
142619,7,37.1063385,22.74101448
142621,6,-19.91522789,-7.95306015
142622,8,-22.83753967,4.995855808
142623,0,2.093738079,15.87298584
142624,4,-6.469187737,-43.1609993
142625,6,-25.54360962,-28.56741714
142627,3,41.70066071,4.342693329
142628,9,-0.338846296,-12.41960335
142629,6,-19.26831245,-18.60756683
142630,2,25.47549057,-12.50319099
142631,2,40.43703079,-9.374276161
142633,4,-1.286172867,-43.02488708
142634,7,9.781661034,19.03373718
142635,5,-35.55794144,0.387765557
142636,5,-38.60569,-2.379775286
142637,5,-44.18598175,-14.09760571
142638,3,11.65516281,6.027574539
142639,9,22.61588287,-30.23042297
142641,2,38.78989792,-21.32049561
142643,9,-18.17118073,3.505830288
142644,4,-9.441823006,-44.0881691
142646,2,-3.675580502,1.179324508
142648,5,-23.85877228,-10.54508018
142649,3,5.603723049,-10.06444931
142651,0,1.293802142,14.00774097
142652,7,22.4781456,26.01326942
142653,8,-28.20125961,12.14372635
142654,2,29.65476418,-14.3523941
142655,2,38.4675827,-6.547824383
142657,9,20.54006767,-32.35275269
142659,0,2.11073637,10.51713562
142660,4,1.861035347,-26.4594326
142661,8,-27.87724876,16.4787674
142662,7,23.299757,18.50922012
142664,5,-31.06233788,0.581709445
142665,5,-35.4346962,-19.91765404
142667,9,4.992290497,-12.40389538
142668,4,-7.307078362,-43.16025925
142669,5,-35.99142456,-9.355734825
142671,4,-8.974608421,-37.16402817
142672,6,-13.05759811,-8.928863525
142673,5,-37.76564026,-6.764526844
142674,7,16.51881981,12.11428547
142675,3,13.72507,-7.982886791
142677,2,35.72365189,-6.58958149
142678,8,-40.96673965,11.87298107
142679,5,-40.84498596,-12.81649971
142680,6,-31.05940628,-31.09664154
142682,8,-43.65924835,8.077949524
142684,2,35.62198257,-25.55657387
142685,9,1.885554433,-18.7101593
142687,3,43.05656815,3.893503904
142688,5,-2.09204793,-5.229022026
142689,2,-3.05537343,0.785647213
142690,9,3.995807648,-18.38371468
142693,9,19.19289017,-18.47622108
142694,2,19.81183434,0.656381786
142695,3,33.98115158,9.493715286
142696,1,-25.55029678,37.06800079
142698,9,18.79471016,-36.3989296
142699,5,-2.716052055,-10.53066349
142701,8,8.296854973,18.57401085
142702,1,-14.03067207,42.05542755
142703,5,-29.23587036,-13.4961586
142704,4,4.760811329,-32.38394165
142705,5,-31.55594444,-15.73677826
142706,7,20.31046677,32.03022003
142707,8,-28.42993355,19.37967873
142708,0,-6.090399742,33.15493011
142709,5,-42.89664459,-0.549019456
142711,5,-44.21874619,-9.050010681
142712,5,-40.35134506,-12.34466267
142713,9,18.82330704,-29.26079941
142714,3,32.92203903,9.085139275
142715,1,-19.05159569,21.63090706
142716,4,2.148449898,-23.80082893
142717,7,18.68007088,5.423270702
142718,2,37.81715012,-16.27567482
142719,2,28.69965363,-20.15893745
142720,7,16.87200356,11.38636398
142722,1,-19.22620392,30.91306496
142725,9,15.26485538,-36.49552917
142726,9,9.853759766,-33.49001312
142727,8,-31.43740845,18.78552437
142728,1,-9.430020332,17.28375626
142730,2,22.46308517,-5.462585926
142731,4,-6.151395321,-38.70243454
142732,1,-27.40129852,28.49834824
142733,1,-10.72635174,31.45880127
142734,8,-39.64065933,20.89993668
142735,6,-1.743276596,-14.28536987
142736,1,-26.45521736,37.66810608
142737,6,-20.79714203,-25.08797836
142739,8,-8.286794662,-0.173501089
142741,4,5.266424179,-10.01421738
142742,7,18.22486305,9.481916428
142744,6,-28.20992088,-27.63212967
142745,6,-22.35577965,-30.29608917
142747,6,-27.72483063,-21.80642128
142748,6,-31.32727814,-28.49057961
142750,4,-14.16166401,-40.43709946
142753,2,-1.502742887,-2.822213173
142754,2,4.198700905,-1.358402371
142755,2,39.40660095,-11.90560436
142756,3,3.036716461,4.596410275
142759,4,5.772371769,-43.90760422
142761,4,-1.28025341,-35.89694977
142762,3,21.21989822,-3.423748255
142763,6,-4.716501236,-10.56221104
142764,1,-5.169716358,21.41719246
142765,9,13.7880497,-24.90784645
142766,8,-34.27257919,4.388759613
142767,8,-30.61544228,8.929447174
142768,8,-28.70944405,7.571353436
142770,2,19.76762199,-2.667059898
142771,9,-2.968051195,-13.25463963
142772,1,-25.58556557,23.7118206
142773,6,-25.16140175,-16.69041634
142774,7,32.85889435,32.23382568
142775,8,-34.26785278,6.495206356
142777,9,24.31254387,-35.00160599
142778,3,13.29776859,7.222960472
142779,5,-40.35703278,0.804240525
142780,1,-15.92408752,13.53811264
142783,5,-36.04271317,1.560073972
142785,5,-37.14367294,-5.370872021
142791,7,31.89630699,19.03076172
142792,4,1.942195535,-22.34954262
142793,9,19.73557091,-25.39895248
142794,6,-8.359797478,-22.6213932
142796,7,28.04899788,18.72859955
142797,3,14.73551178,6.405345917
142798,9,15.21757507,-25.81273651
142799,9,8.304768562,-28.59578514
142800,2,30.39465904,-11.31470871
142801,2,23.97266579,-6.68156004
142802,8,-28.44612885,3.042802811
142803,5,-43.237854,-8.791162491
142804,0,2.333635569,30.43359566
142806,7,20.35705566,18.41673279
142807,6,-27.16794777,-27.59573936
142808,3,29.71697807,-2.796596527
142809,7,10.77067184,19.80472565
142810,6,-5.68078804,-7.516236305
142812,6,-19.20853806,-13.13365936
142813,4,-12.33164883,-35.43295288
142814,5,-24.72903442,-5.106869221
142815,6,-27.0774765,-17.93237114
142816,5,-38.00304413,-20.28512955
142820,4,4.265007496,-40.42988586
142821,8,-26.82271004,2.213339329
142822,2,38.7493515,-6.690601349
142823,3,32.09659576,0.833902538
142825,2,19.17156029,1.535145879
142826,3,24.72240448,0.17178449
142830,8,-21.85366821,6.88857317
142831,5,-31.40948677,-9.794803619
142832,6,-7.519770622,-7.590778828
142834,9,-1.006636381,-11.53042412
142835,3,25.19200706,3.668534279
142836,2,38.2613678,-19.27384758
142837,0,-5.260827541,26.08744812
142838,9,14.01310921,-7.929633617
142839,0,9.312654495,24.4729023
142840,1,-7.104867935,26.30389404
142841,5,-19.87008667,-10.46662903
142842,4,-15.71067333,-40.39657211
142843,3,29.03900719,13.55344868
142844,2,27.15674019,-20.01998138
142845,3,11.79957676,12.31619549
142846,9,0.733403325,-11.80668926
142847,6,-35.03816605,-29.94810677
142848,7,6.828822136,22.50613594
142849,8,-8.042895317,-2.172886133
142850,1,-24.13404465,25.05735588
142852,9,-2.790352821,16.61754799
142853,2,25.84581375,-5.779328346
142854,2,25.12605667,-9.526124001
142855,3,30.24230576,-1.410442472
142856,4,1.076906443,-40.78001404
142858,6,-29.96025658,-23.9546566
142859,0,1.873221517,36.71860886
142860,8,-28.42378426,6.897482395
142861,2,2.191349506,-7.043721199
142862,6,-2.774400234,-15.61444092
142863,6,-20.16803741,-15.49534512
142864,8,-45.2791214,13.74607468
142866,3,12.70866013,-2.654280901
142867,4,-2.291615725,-39.06184006
142868,6,-9.94926548,-10.06529713
142870,5,-30.04032135,-8.233108521
142873,5,-44.60214996,-17.04378319
142874,6,-9.200403214,-9.653194427
142875,9,21.76455688,-27.76523972
142876,9,22.0833683,-23.55878067
142877,5,-37.61675644,-16.4622879
142878,3,8.165468216,11.90767097
142879,3,34.15592194,9.967058182
142880,5,0.686836839,-9.267192841
142882,2,40.03186035,-24.21738625
142883,3,16.5529213,-6.382164478
142884,5,-20.65311432,-13.04116344
142885,7,37.55677414,31.40557671
142886,5,-30.18485641,-2.587103367
142889,2,25.62228394,-24.19265175
142890,0,5.791669846,31.43017197
142891,7,6.850763321,-0.97996074
142892,4,6.703122616,-1.832558274
142893,1,-14.7127552,26.18369865
142894,9,13.06152534,-8.631185532
142895,1,-33.39900589,35.74293518
142896,3,31.77441597,10.45882225
142898,9,7.164297581,-9.328737259
142901,5,-45.2008934,-18.38419342
142902,7,23.63208771,19.89741325
142903,1,-21.92092323,27.41856003
142904,5,-36.47422028,-5.426228523
142906,1,-10.18546486,21.84145355
142907,3,28.97120476,15.25229359
142908,9,11.09167862,-7.671888828
142909,6,-9.838202477,-22.58189774
142912,0,-4.820141792,13.48728752
142913,8,-29.44291306,5.066436291
142914,0,1.955711961,39.68918228
142915,0,11.70730019,28.01182938
142916,4,-1.709668994,-33.76281357
142917,6,-35.5842247,-31.02787781
142918,0,11.47584724,44.0558548
142919,9,10.45325279,-13.48399639
142920,6,-34.16078186,-24.60147858
142921,8,-37.00017548,6.85781908
142922,4,-2.034939289,-27.38969612
142924,0,11.29531956,43.69599152
142925,0,1.320183516,31.3584938
142928,4,2.023311853,-23.43308258
142929,7,13.97397995,17.07521439
142930,4,-7.606937408,-37.61420441
142931,3,33.32631302,15.93279076
142932,0,-2.534176111,18.57208061
142933,3,15.80920887,-1.918786168
142934,7,26.12490273,19.0785141
142935,5,-23.99583435,-8.087690353
142937,6,-20.37791443,-25.69204903
142939,2,33.41889954,-17.5086422
142940,5,-7.644288063,9.963162422
142941,9,19.01993179,-27.64825058
142942,0,-6.174208164,6.662697792
142943,9,-2.622765303,-20.25453377
142944,9,23.66661072,-28.26385117
142945,0,-7.663054943,39.17549896
142946,8,-25.44086075,9.890461922
142947,3,37.26494598,2.264035702
142948,1,-30.43666649,32.76876068
142949,0,1.508516073,26.60751152
142951,8,-30.85950851,22.43917274
142953,4,-7.349448204,-20.01940727
142954,0,5.904112816,29.48045731
142955,1,1.052069068,19.47341919
142956,7,17.58740044,17.80808449
142958,3,23.55713463,2.209031582
142959,4,2.417137384,-20.92454338
142960,4,-17.22558784,-34.9126091
142963,7,12.85490704,14.69511127
142966,5,-19.37525177,1.066016674
142967,6,-19.86678314,-22.37764549
142968,3,42.08490753,12.26904011
142971,0,-5.24314642,13.57783699
142972,1,-4.998411655,22.04194641
142973,9,16.26671028,-21.68681717
142974,9,23.73299789,-32.58769608
142975,0,2.468746901,19.29862785
142976,6,-19.59019089,-20.12779427
142979,8,-20.02474976,5.937302113
142982,2,13.84040451,-13.75576782
142983,5,-31.2561512,-1.469306946
142984,5,-25.04472542,-3.821623325
142985,8,-11.52041626,6.166516781
142986,2,-0.725164831,-4.718107224
142988,0,2.55348134,29.46482658
142989,7,27.55009079,24.6201973
142991,2,41.06409073,-27.13245773
142992,0,10.79454994,13.0176754
142993,8,-13.26604366,2.331670761
142994,1,-26.82547951,27.52557373
142995,7,23.44622421,33.24194336
142996,2,0.503741503,-6.47565937
142997,1,-14.95442295,20.57155418
142998,7,27.50946617,20.74254799
142999,6,-29.34637833,-20.85962486
143000,0,-0.382012457,29.95222664
143002,0,4.307756424,31.65383911
143003,8,-14.59173775,-1.732738733
143004,5,-32.27049255,-13.36299896
143006,2,31.78438377,-16.51198006
143007,0,-2.005099297,39.1658783
143008,4,-2.67137289,-31.68203545
143010,6,-27.50218964,-27.12342072
143011,2,38.86731339,-10.11726379
143013,8,-27.13363075,2.818911314
143014,7,28.35771179,22.46708488
143015,8,-35.89775848,23.10346985
143016,9,8.737729073,-29.46973038
143017,6,-15.71174526,-21.30650902
143020,9,20.41741371,-30.33312035
143022,3,-5.112276077,4.372587681
143023,5,-44.98518372,-17.97629166
143024,8,-14.35353184,-3.505850315
143025,3,11.67469501,6.669420719
143027,3,40.58947754,7.576566696
143028,1,-24.23852158,20.86141968
143031,1,-12.96878147,25.78908539
143032,0,1.378293157,22.83208656
143033,0,8.717535973,37.30226135
143034,8,-36.72728729,14.34500504
143035,5,0.230931833,4.921617985
143036,3,23.78628731,13.03385544
143037,1,-16.37430382,21.81046867
143038,3,17.29026794,-7.79325676
143039,1,-32.19676208,36.2628212
143040,9,10.53001118,-8.151409149
143042,8,-44.61642075,14.5779314
143043,8,-11.96330547,1.6911273
143044,7,31.19442558,18.14183998
143046,9,1.909430265,-18.68793488
143047,6,-34.46386719,-24.47738457
143049,7,13.56948853,11.7407589
143050,3,37.52082443,2.386538506
143051,7,18.58097076,15.53665257
143052,3,44.82476425,5.863449097
143054,9,14.14505577,-27.2315731
143055,9,10.62336826,-6.695388317
143056,2,41.60365677,-25.35518837
143057,6,-15.56671619,-10.11750603
143058,3,26.65047455,6.091388702
143059,8,-39.53110886,15.19843864
143060,7,36.6791153,22.51795387
143062,8,-20.13876724,7.520820618
143067,7,22.73436356,17.23818779
143068,5,-44.41498947,-9.810219765
143069,3,11.5548687,6.417934895
143070,4,6.823868752,-24.47266388
143073,9,12.56077862,-10.07502365
143074,3,32.8675499,9.072132111
143075,8,-36.96203232,14.51766491
143076,7,23.04615593,32.90943146
143077,7,6.964800835,-3.883175135
143078,9,29.5665741,-27.83859062
143080,4,4.909293652,-25.52544975
143082,1,-6.1028409,16.78620338
143083,1,-20.06904411,27.75506401
143084,4,0.938851297,-22.02221489
143085,6,-23.94657135,-26.2768383
143086,2,10.75893497,-2.494792223
143087,9,8.219559669,-27.39579964
143089,1,-25.34367561,24.09384346
143090,7,15.78169918,14.95724583
143091,2,27.25639153,-15.06630135
143092,3,5.677763462,8.294428825
143093,7,30.3236866,17.77039528
143094,4,0.602709711,-24.27176666
143095,8,-38.07284164,11.44496441
143096,9,3.373482227,-17.5704422
143097,8,-33.19749069,7.243895054
143098,3,22.97225189,11.56095028
143099,4,-3.679729223,-35.84347534
143100,9,-11.48772526,-1.640138268
143101,8,-30.79298019,6.789554596
143102,9,17.46128464,-42.40837097
143103,6,-18.72816658,-4.42082119
143104,0,9.771744728,27.26048851
143105,7,10.88124466,16.19547844
143106,5,-26.32643127,-9.80344677
143109,4,-5.419266224,-28.86537552
143110,5,-36.94961166,-5.572074413
143111,8,-22.65419769,16.49872398
143113,9,17.10084724,-9.523400307
143114,3,11.52524281,2.517006874
143117,8,-43.12730789,9.859576225
143118,5,-9.457285881,-7.103285789
143119,9,12.13290787,-29.65422821
143121,6,-3.116727591,-16.73104858
143122,5,-5.639688015,2.690096378
143123,2,8.565330505,-1.563861728
143124,6,-30.96792793,-21.52897644
143125,9,1.536082506,-16.89636421
143126,7,21.47863388,28.63590622
143127,8,-26.57959557,8.685188293
143128,0,-0.259215355,34.85572815
143129,0,-2.193309546,32.42805862
143130,2,27.15085411,-7.541078568
143131,0,8.959889412,22.50737381
143132,6,-12.25677109,-23.03359604
143133,0,3.457101107,26.9665699
143134,0,-1.93573308,31.33454895
143135,1,-18.70679855,17.77087593
143136,2,43.72492599,-16.78331947
143137,6,-26.75323296,-21.45103264
143138,2,22.90568924,-1.967320681
143140,8,-37.41089249,9.156722069
143141,3,29.61559486,14.26359367
143142,1,-31.42433739,28.19628143
143143,3,17.44210815,0.433663458
143145,7,11.98302555,21.49054527
143146,5,-43.4534874,-4.008852482
143147,0,7.005632877,32.81217575
143148,6,-27.79479027,-36.12361908
143150,9,8.329672813,-35.73160934
143151,8,-24.04804039,18.17459869
143152,1,-18.94889641,30.54491234
143153,3,47.06772614,3.857658148
143154,6,-13.54007912,-22.46579933
143155,9,24.51164627,-36.70967484
143156,2,40.78557205,-23.55037117
143157,5,-42.95231628,-8.599918365
143158,6,-6.269795895,-2.15363121
143159,8,-41.86301041,9.225642204
143160,7,27.66841316,25.85310173
143161,5,-9.23503685,-15.42401218
143162,5,-23.29260254,0.101960681
143163,9,8.448082924,-34.6504364
143165,7,17.51263046,17.54506874
143166,0,3.953636646,36.73056793
143168,9,9.134271622,-29.38477325
143169,1,-16.62236786,41.0357132
143171,7,14.62455845,16.46973038
143172,1,-9.258627892,15.74121094
143173,1,-24.50514412,35.54269028
143174,3,33.73151016,15.9644928
143176,0,0.388606608,45.43153
143177,5,-27.77525711,-5.275448799
143179,1,-24.20597076,30.85708618
143180,5,-38.62123489,-14.27979851
143181,1,-36.56460571,31.54607964
143182,8,-35.10542679,4.176269054
143183,1,-15.23163319,34.10396957
143184,7,19.95940399,38.46516037
143185,2,19.02840424,-9.426683426
143186,5,-42.49618912,-3.458370924
143187,2,36.90274048,-12.864048
143188,3,25.33414078,1.715640068
143189,8,-35.39885712,3.811181784
143190,6,-24.87386131,-30.36191368
143191,5,-40.06258392,-14.37421513
143192,3,5.498437881,8.804154396
143193,8,-26.13029671,12.09049606
143194,7,-1.41718328,5.230374813
143195,3,42.79478073,5.906452656
143197,0,10.99605465,12.81314182
143198,1,-11.24947357,15.05424118
143199,9,9.979640961,-40.06739426
143201,8,-12.2411375,5.385842323
143203,7,23.21745872,38.89745331
143204,5,-28.02126884,-0.743049204
143205,6,-19.25046349,-26.11690521
143207,7,31.78446007,27.24938965
143209,3,31.59636307,10.98090172
143210,9,0.951604545,-10.66528988
143211,3,17.74106216,0.422925085
143212,4,-14.71449661,-3.50042367
143213,5,-39.03194046,-18.81348801
143214,5,-4.162695885,3.458396435
143216,0,-5.830237865,33.92768097
143217,6,-15.72827435,-11.89385128
143218,4,3.031235456,-46.14861679
143219,8,-33.30514908,19.1251297
143220,0,9.896459579,41.72976303
143221,0,-6.820185661,40.85518646
143222,5,-21.19991112,-11.63334846
143223,5,-21.23621941,-12.75837135
143224,5,-29.0852108,-15.81547546
143225,4,-4.368067265,-47.47035217
143227,7,7.132452488,-0.829787076
143228,0,2.767006636,11.39924145
143229,4,-9.725377083,-42.80706787
143230,9,16.43428421,-41.94923401
143232,9,9.045743942,-16.83682632
143233,0,12.07813931,33.34825134
143234,7,33.28200531,26.11853027
143235,4,-6.572077751,-13.283535
143236,6,-26.15570259,-24.09656525
143237,6,-10.44589329,-9.153686523
143238,0,7.502895832,41.59543228
143239,4,7.710906029,-19.5725193
143240,2,-5.651475906,-8.306012154
143241,5,-33.0514946,-14.38446426
143242,8,-44.80223465,12.12204266
143243,3,38.95422745,7.960786819
143244,5,-36.76369476,0.866176128
143246,6,-4.040706635,-3.374637842
143248,3,14.66706753,-3.456459761
143250,5,-35.33388901,-2.572263718
143252,0,3.710998774,48.8454628
143253,7,6.214046001,23.07835579
